case_id,hotel_id,room_a_index,room_b_index,room_a_name,room_b_name,room_a_features,room_b_features,fuzzy_score,ordinary_ratio,token_sort_ratio,character_length_ratio,token_count_ratio,same_category,luxury_variant_mismatch,overwater_mismatch,bedroom_count_both_known,same_bedroom_count,room_class_both_known,same_room_class,view_both_known,same_view,bed_type_both_known,same_bed_type,bed_type_compatible,bed_config_both_present,same_bed_configuration,occupancy_both_known,same_occupancy,both_single_use,single_use_mismatch,both_balcony,balcony_mismatch,both_pool_access,pool_access_mismatch,both_swim_up,swim_up_mismatch,label,actual,probability,predicted
hotel_39631685_20260722_163327,39631685,107,461,Deluxe Sea View Terrace Room  with Adventure Park Access,Deluxe Sea View Terrace Room  With Adventure Park Access,"{""category"": ""room"", ""room_class"": ""deluxe"", ""suite_type"": ""not_applicable"", ""layout"": ""unknown"", ""luxury_variant"": false, ""overwater"": false, ""club_access"": false, ""view"": ""sea"", ""balcony"": true, ""terrace"": true, ""dormitory_bed_count"": null, ""dormitory_type"": ""not_applicable"", ""bed_type"": ""unknown"", ""bedroom_count"": null, ""bed_configuration"": [], ""connecting_room"": false, ""swim_up"": false, ""pool_access"": false, ""annex"": false, ""jacuzzi"": false, ""hot_tub"": false, ""occupancy"": null, ""single_use"": false, ""bed_relation"": ""unknown"", ""bed_assignment_uncertain"": false}","{""category"": ""room"", ""room_class"": ""deluxe"", ""suite_type"": ""not_applicable"", ""layout"": ""unknown"", ""luxury_variant"": false, ""overwater"": false, ""club_access"": false, ""view"": ""sea"", ""balcony"": true, ""terrace"": true, ""dormitory_bed_count"": null, ""dormitory_type"": ""not_applicable"", ""bed_type"": ""unknown"", ""bedroom_count"": null, ""bed_configuration"": [], ""connecting_room"": false, ""swim_up"": false, ""pool_access"": false, ""annex"": false, ""jacuzzi"": false, ""hot_tub"": false, ""occupancy"": null, ""single_use"": false, ""bed_relation"": ""unknown"", ""bed_assignment_uncertain"": false}",100.0,100.0,100.0,1.0,1.0,1,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0.8810585382871619,0
hotel_39631685_20260722_163327,39631685,222,226,"Deluxe Terrace Double room with sea view (full double bed) (terrace, park access)","Deluxe Terrace Double room with sea view (full double bed) (terrace, park access)","{""category"": ""room"", ""room_class"": ""deluxe"", ""suite_type"": ""not_applicable"", ""layout"": ""unknown"", ""luxury_variant"": false, ""overwater"": false, ""club_access"": false, ""view"": ""sea"", ""balcony"": true, ""terrace"": true, ""dormitory_bed_count"": null, ""dormitory_type"": ""not_applicable"", ""bed_type"": ""double"", ""bedroom_count"": null, ""bed_configuration"": [{""type"": ""double"", ""count"": null}], ""connecting_room"": false, ""swim_up"": false, ""pool_access"": false, ""annex"": false, ""jacuzzi"": false, ""hot_tub"": false, ""occupancy"": 2, ""single_use"": false, ""bed_relation"": ""unknown"", ""bed_assignment_uncertain"": false}","{""category"": ""room"", ""room_class"": ""deluxe"", ""suite_type"": ""not_applicable"", ""layout"": ""unknown"", ""luxury_variant"": false, ""overwater"": false, ""club_access"": false, ""view"": ""sea"", ""balcony"": true, ""terrace"": true, ""dormitory_bed_count"": null, ""dormitory_type"": ""not_applicable"", ""bed_type"": ""double"", ""bedroom_count"": null, ""bed_configuration"": [{""type"": ""double"", ""count"": null}], ""connecting_room"": false, ""swim_up"": false, ""pool_access"": false, ""annex"": false, ""jacuzzi"": false, ""hot_tub"": false, ""occupancy"": 2, ""single_use"": false, ""bed_relation"": ""unknown"", ""bed_assignment_uncertain"": false}",100.0,100.0,100.0,1.0,1.0,1,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,0,0,1,1,0.8414305357351143,0
hotel_39631685_20260722_163327,39631685,222,337,"Deluxe Terrace Double room with sea view (full double bed) (terrace, park access)",DELUXE SEA VIEW TERRACE WITH ADVENTURE PARK ACCESS,"{""category"": ""room"", ""room_class"": ""deluxe"", ""suite_type"": ""not_applicable"", ""layout"": ""unknown"", ""luxury_variant"": false, ""overwater"": false, ""club_access"": false, ""view"": ""sea"", ""balcony"": true, ""terrace"": true, ""dormitory_bed_count"": null, ""dormitory_type"": ""not_applicable"", ""bed_type"": ""double"", ""bedroom_count"": null, ""bed_configuration"": [{""type"": ""double"", ""count"": null}], ""connecting_room"": false, ""swim_up"": false, ""pool_access"": false, ""annex"": false, ""jacuzzi"": false, ""hot_tub"": false, ""occupancy"": 2, ""single_use"": false, ""bed_relation"": ""unknown"", ""bed_assignment_uncertain"": false}","{""category"": ""unknown"", ""room_class"": ""deluxe"", ""suite_type"": ""not_applicable"", ""layout"": ""unknown"", ""luxury_variant"": false, ""overwater"": false, ""club_access"": false, ""view"": ""sea"", ""balcony"": true, ""terrace"": true, ""dormitory_bed_count"": null, ""dormitory_type"": ""not_applicable"", ""bed_type"": ""unknown"", ""bedroom_count"": null, ""bed_configuration"": [], ""connecting_room"": false, ""swim_up"": false, ""pool_access"": false, ""annex"": false, ""jacuzzi"": false, ""hot_tub"": false, ""occupancy"": null, ""single_use"": false, ""bed_relation"": ""unknown"", ""bed_assignment_uncertain"": false}",88.88888888888889,60.31746031746032,68.25396825396825,0.6578947368421053,0.6153846153846154,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0.31596555580700547,0
hotel_39631685_20260722_163327,39631685,2,221,Premier Sea View Room with Adventure Park Access,Premier Double room with sea view (full double bed) (park access),"{""category"": ""room"", ""room_class"": ""premier"", ""suite_type"": ""not_applicable"", ""layout"": ""unknown"", ""luxury_variant"": false, ""overwater"": false, ""club_access"": false, ""view"": ""sea"", ""balcony"": false, ""terrace"": false, ""dormitory_bed_count"": null, ""dormitory_type"": ""not_applicable"", ""bed_type"": ""unknown"", ""bedroom_count"": null, ""bed_configuration"": [], ""connecting_room"": false, ""swim_up"": false, ""pool_access"": false, ""annex"": false, ""jacuzzi"": false, ""hot_tub"": false, ""occupancy"": null, ""single_use"": false, ""bed_relation"": ""unknown"", ""bed_assignment_uncertain"": false}","{""category"": ""room"", ""room_class"": ""premier"", ""suite_type"": ""not_applicable"", ""layout"": ""unknown"", ""luxury_variant"": false, ""overwater"": false, ""club_access"": false, ""view"": ""sea"", ""balcony"": false, ""terrace"": false, ""dormitory_bed_count"": null, ""dormitory_type"": ""not_applicable"", ""bed_type"": ""double"", ""bedroom_count"": null, ""bed_configuration"": [{""type"": ""double"", ""count"": null}], ""connecting_room"": false, ""swim_up"": false, ""pool_access"": false, ""annex"": false, ""jacuzzi"": false, ""hot_tub"": false, ""occupancy"": 2, ""single_use"": false, ""bed_relation"": ""unknown"", ""bed_assignment_uncertain"": false}",88.37209302325581,67.88990825688073,78.89908256880733,0.7868852459016393,0.7272727272727273,1,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.7643248234654965,0
hotel_39631685_20260722_163327,39631685,5,221,"Premier Room, Sea View with Adventure Park Access",Premier Double room with sea view (full double bed) (park access),"{""category"": ""room"", ""room_class"": ""premier"", ""suite_type"": ""not_applicable"", ""layout"": ""unknown"", ""luxury_variant"": false, ""overwater"": false, ""club_access"": false, ""view"": ""sea"", ""balcony"": false, ""terrace"": false, ""dormitory_bed_count"": null, ""dormitory_type"": ""not_applicable"", ""bed_type"": ""unknown"", ""bedroom_count"": null, ""bed_configuration"": [], ""connecting_room"": false, ""swim_up"": false, ""pool_access"": false, ""annex"": false, ""jacuzzi"": false, ""hot_tub"": false, ""occupancy"": null, ""single_use"": false, ""bed_relation"": ""unknown"", ""bed_assignment_uncertain"": false}","{""category"": ""room"", ""room_class"": ""premier"", ""suite_type"": ""not_applicable"", ""layout"": ""unknown"", ""luxury_variant"": false, ""overwater"": false, ""club_access"": false, ""view"": ""sea"", ""balcony"": false, ""terrace"": false, ""dormitory_bed_count"": null, ""dormitory_type"": ""not_applicable"", ""bed_type"": ""double"", ""bedroom_count"": null, ""bed_configuration"": [{""type"": ""double"", ""count"": null}], ""connecting_room"": false, ""swim_up"": false, ""pool_access"": false, ""annex"": false, ""jacuzzi"": false, ""hot_tub"": false, ""occupancy"": 2, ""single_use"": false, ""bed_relation"": ""unknown"", ""bed_assignment_uncertain"": false}",88.37209302325581,69.72477064220183,78.89908256880733,0.7868852459016393,0.7272727272727273,1,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.7691557609345219,0
hotel_39631685_20260722_163327,39631685,46,339,premier double room with sea view (full double bed) (bed type is subject to availability  park access),PREMIER SEA VIEW WITH ADVENTURE PARK ACCESS,"{""category"": ""room"", ""room_class"": ""premier"", ""suite_type"": ""not_applicable"", ""layout"": ""unknown"", ""luxury_variant"": false, ""overwater"": false, ""club_access"": false, ""view"": ""sea"", ""balcony"": false, ""terrace"": false, ""dormitory_bed_count"": null, ""dormitory_type"": ""not_applicable"", ""bed_type"": ""double"", ""bedroom_count"": null, ""bed_configuration"": [{""type"": ""double"", ""count"": null}], ""connecting_room"": false, ""swim_up"": false, ""pool_access"": false, ""annex"": false, ""jacuzzi"": false, ""hot_tub"": false, ""occupancy"": 2, ""single_use"": false, ""bed_relation"": ""unknown"", ""bed_assignment_uncertain"": true}","{""category"": ""unknown"", ""room_class"": ""premier"", ""suite_type"": ""not_applicable"", ""layout"": ""unknown"", ""luxury_variant"": false, ""overwater"": false, ""club_access"": false, ""view"": ""sea"", ""balcony"": false, ""terrace"": false, ""dormitory_bed_count"": null, ""dormitory_type"": ""not_applicable"", ""bed_type"": ""unknown"", ""bedroom_count"": null, ""bed_configuration"": [], ""connecting_room"": false, ""swim_up"": false, ""pool_access"": false, ""annex"": false, ""jacuzzi"": false, ""hot_tub"": false, ""occupancy"": null, ""single_use"": false, ""bed_relation"": ""unknown"", ""bed_assignment_uncertain"": false}",68.23529411764706,50.0,63.04347826086957,0.8775510204081632,0.7777777777777778,0,0,0,0,0,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.8446965389284833,0
hotel_39631685_20260722_163327,39631685,46,221,premier double room with sea view (full double bed) (bed type is subject to availability  park access),Premier Double room with sea view (full double bed) (park access),"{""category"": ""room"", ""room_class"": ""premier"", ""suite_type"": ""not_applicable"", ""layout"": ""unknown"", ""luxury_variant"": false, ""overwater"": false, ""club_access"": false, ""view"": ""sea"", ""balcony"": false, ""terrace"": false, ""dormitory_bed_count"": null, ""dormitory_type"": ""not_applicable"", ""bed_type"": ""double"", ""bedroom_count"": null, ""bed_configuration"": [{""type"": ""double"", ""count"": null}], ""connecting_room"": false, ""swim_up"": false, ""pool_access"": false, ""annex"": false, ""jacuzzi"": false, ""hot_tub"": false, ""occupancy"": 2, ""single_use"": false, ""bed_relation"": ""unknown"", ""bed_assignment_uncertain"": true}","{""category"": ""room"", ""room_class"": ""premier"", ""suite_type"": ""not_applicable"", ""layout"": ""unknown"", ""luxury_variant"": false, ""overwater"": false, ""club_access"": false, ""view"": ""sea"", ""balcony"": false, ""terrace"": false, ""dormitory_bed_count"": null, ""dormitory_type"": ""not_applicable"", ""bed_type"": ""double"", ""bedroom_count"": null, ""bed_configuration"": [{""type"": ""double"", ""count"": null}], ""connecting_room"": false, ""swim_up"": false, ""pool_access"": false, ""annex"": false, ""jacuzzi"": false, ""hot_tub"": false, ""occupancy"": 2, ""single_use"": false, ""bed_relation"": ""unknown"", ""bed_assignment_uncertain"": false}",100.0,89.0909090909091,89.0909090909091,0.8032786885245902,0.8181818181818182,1,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,0.8922759556022521,0
hotel_39631685_20260722_163327,39631685,339,221,PREMIER SEA VIEW WITH ADVENTURE PARK ACCESS,Premier Double room with sea view (full double bed) (park access),"{""category"": ""unknown"", ""room_class"": ""premier"", ""suite_type"": ""not_applicable"", ""layout"": ""unknown"", ""luxury_variant"": false, ""overwater"": false, ""club_access"": false, ""view"": ""sea"", ""balcony"": false, ""terrace"": false, ""dormitory_bed_count"": null, ""dormitory_type"": ""not_applicable"", ""bed_type"": ""unknown"", ""bedroom_count"": null, ""bed_configuration"": [], ""connecting_room"": false, ""swim_up"": false, ""pool_access"": false, ""annex"": false, ""jacuzzi"": false, ""hot_tub"": false, ""occupancy"": null, ""single_use"": false, ""bed_relation"": ""unknown"", ""bed_assignment_uncertain"": false}","{""category"": ""room"", ""room_class"": ""premier"", ""suite_type"": ""not_applicable"", ""layout"": ""unknown"", ""luxury_variant"": false, ""overwater"": false, ""club_access"": false, ""view"": ""sea"", ""balcony"": false, ""terrace"": false, ""dormitory_bed_count"": null, ""dormitory_type"": ""not_applicable"", ""bed_type"": ""double"", ""bedroom_count"": null, ""bed_configuration"": [{""type"": ""double"", ""count"": null}], ""connecting_room"": false, ""swim_up"": false, ""pool_access"": false, ""annex"": false, ""jacuzzi"": false, ""hot_tub"": false, ""occupancy"": 2, ""single_use"": false, ""bed_relation"": ""unknown"", ""bed_assignment_uncertain"": false}",86.84210526315789,63.46153846153846,73.07692307692308,0.7049180327868853,0.6363636363636364,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.7126363618646007,0
hotel_39631685_20260722_163327,39631685,3,10,Deluxe Beach Terrace Room with Adventure Park Access,Deluxe Beach Terrace Room with Adventure Park Access,"{""category"": ""room"", ""room_class"": ""deluxe"", ""suite_type"": ""not_applicable"", ""layout"": ""unknown"", ""luxury_variant"": false, ""overwater"": false, ""club_access"": false, ""view"": ""unknown"", ""balcony"": true, ""terrace"": true, ""dormitory_bed_count"": null, ""dormitory_type"": ""not_applicable"", ""bed_type"": ""unknown"", ""bedroom_count"": null, ""bed_configuration"": [], ""connecting_room"": false, ""swim_up"": false, ""pool_access"": false, ""annex"": false, ""jacuzzi"": false, ""hot_tub"": false, ""occupancy"": null, ""single_use"": false, ""bed_relation"": ""unknown"", ""bed_assignment_uncertain"": false}","{""category"": ""room"", ""room_class"": ""deluxe"", ""suite_type"": ""not_applicable"", ""layout"": ""unknown"", ""luxury_variant"": false, ""overwater"": false, ""club_access"": false, ""view"": ""unknown"", ""balcony"": true, ""terrace"": true, ""dormitory_bed_count"": null, ""dormitory_type"": ""not_applicable"", ""bed_type"": ""unknown"", ""bedroom_count"": null, ""bed_configuration"": [], ""connecting_room"": false, ""swim_up"": false, ""pool_access"": false, ""annex"": false, ""jacuzzi"": false, ""hot_tub"": false, ""occupancy"": null, ""single_use"": false, ""bed_relation"": ""unknown"", ""bed_assignment_uncertain"": false}",100.0,100.0,100.0,1.0,1.0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0.8135171679732399,0
hotel_39631685_20260722_163327,39631685,3,350,Deluxe Beach Terrace Room with Adventure Park Access,DELUXE BEACH TERRACE WITH ADVENTURE PARK ACCESS,"{""category"": ""room"", ""room_class"": ""deluxe"", ""suite_type"": ""not_applicable"", ""layout"": ""unknown"", ""luxury_variant"": false, ""overwater"": false, ""club_access"": false, ""view"": ""unknown"", ""balcony"": true, ""terrace"": true, ""dormitory_bed_count"": null, ""dormitory_type"": ""not_applicable"", ""bed_type"": ""unknown"", ""bedroom_count"": null, ""bed_configuration"": [], ""connecting_room"": false, ""swim_up"": false, ""pool_access"": false, ""annex"": false, ""jacuzzi"": false, ""hot_tub"": false, ""occupancy"": null, ""single_use"": false, ""bed_relation"": ""unknown"", ""bed_assignment_uncertain"": false}","{""category"": ""unknown"", ""room_class"": ""deluxe"", ""suite_type"": ""not_applicable"", ""layout"": ""unknown"", ""luxury_variant"": false, ""overwater"": false, ""club_access"": false, ""view"": ""unknown"", ""balcony"": true, ""terrace"": true, ""dormitory_bed_count"": null, ""dormitory_type"": ""not_applicable"", ""bed_type"": ""unknown"", ""bedroom_count"": null, ""bed_configuration"": [], ""connecting_room"": false, ""swim_up"": false, ""pool_access"": false, ""annex"": false, ""jacuzzi"": false, ""hot_tub"": false, ""occupancy"": null, ""single_use"": false, ""bed_relation"": ""unknown"", ""bed_assignment_uncertain"": false}",100.0,94.94949494949496,94.94949494949496,0.903846153846154,0.875,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0.7858704946134948,0
hotel_39631685_20260722_163327,39631685,3,50,Deluxe Beach Terrace Room with Adventure Park Access,deluxe beach terrace double room (full double bed) (terrace  park access),"{""category"": ""room"", ""room_class"": ""deluxe"", ""suite_type"": ""not_applicable"", ""layout"": ""unknown"", ""luxury_variant"": false, ""overwater"": false, ""club_access"": false, ""view"": ""unknown"", ""balcony"": true, ""terrace"": true, ""dormitory_bed_count"": null, ""dormitory_type"": ""not_applicable"", ""bed_type"": ""unknown"", ""bedroom_count"": null, ""bed_configuration"": [], ""connecting_room"": false, ""swim_up"": false, ""pool_access"": false, ""annex"": false, ""jacuzzi"": false, ""hot_tub"": false, ""occupancy"": null, ""single_use"": false, ""bed_relation"": ""unknown"", ""bed_assignment_uncertain"": false}","{""category"": ""room"", ""room_class"": ""deluxe"", ""suite_type"": ""not_applicable"", ""layout"": ""unknown"", ""luxury_variant"": false, ""overwater"": false, ""club_access"": false, ""view"": ""unknown"", ""balcony"": true, ""terrace"": true, ""dormitory_bed_count"": null, ""dormitory_type"": ""not_applicable"", ""bed_type"": ""double"", ""bedroom_count"": null, ""bed_configuration"": [{""type"": ""double"", ""count"": null}], ""connecting_room"": false, ""swim_up"": false, ""pool_access"": false, ""annex"": false, ""jacuzzi"": false, ""hot_tub"": false, ""occupancy"": 2, ""single_use"": false, ""bed_relation"": ""unknown"", ""bed_assignment_uncertain"": false}",83.14606741573033,73.33333333333334,65.0,0.7647058823529411,0.7272727272727273,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0.14958856461955114,0
hotel_39631685_20260722_163327,39631685,3,223,Deluxe Beach Terrace Room with Adventure Park Access,"Deluxe Beach Terrace Double room (full double bed) (terrace, park access)","{""category"": ""room"", ""room_class"": ""deluxe"", ""suite_type"": ""not_applicable"", ""layout"": ""unknown"", ""luxury_variant"": false, ""overwater"": false, ""club_access"": false, ""view"": ""unknown"", ""balcony"": true, ""terrace"": true, ""dormitory_bed_count"": null, ""dormitory_type"": ""not_applicable"", ""bed_type"": ""unknown"", ""bedroom_count"": null, ""bed_configuration"": [], ""connecting_room"": false, ""swim_up"": false, ""pool_access"": false, ""annex"": false, ""jacuzzi"": false, ""hot_tub"": false, ""occupancy"": null, ""single_use"": false, ""bed_relation"": ""unknown"", ""bed_assignment_uncertain"": false}","{""category"": ""room"", ""room_class"": ""deluxe"", ""suite_type"": ""not_applicable"", ""layout"": ""unknown"", ""luxury_variant"": false, ""overwater"": false, ""club_access"": false, ""view"": ""unknown"", ""balcony"": true, ""terrace"": true, ""dormitory_bed_count"": null, ""dormitory_type"": ""not_applicable"", ""bed_type"": ""double"", ""bedroom_count"": null, ""bed_configuration"": [{""type"": ""double"", ""count"": null}], ""connecting_room"": false, ""swim_up"": false, ""pool_access"": false, ""annex"": false, ""jacuzzi"": false, ""hot_tub"": false, ""occupancy"": 2, ""single_use"": false, ""bed_relation"": ""unknown"", ""bed_assignment_uncertain"": false}",83.14606741573033,73.33333333333334,65.0,0.7647058823529411,0.7272727272727273,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0.14958856461955114,0
hotel_39631685_20260722_163327,39631685,350,50,DELUXE BEACH TERRACE WITH ADVENTURE PARK ACCESS,deluxe beach terrace double room (full double bed) (terrace  park access),"{""category"": ""unknown"", ""room_class"": ""deluxe"", ""suite_type"": ""not_applicable"", ""layout"": ""unknown"", ""luxury_variant"": false, ""overwater"": false, ""club_access"": false, ""view"": ""unknown"", ""balcony"": true, ""terrace"": true, ""dormitory_bed_count"": null, ""dormitory_type"": ""not_applicable"", ""bed_type"": ""unknown"", ""bedroom_count"": null, ""bed_configuration"": [], ""connecting_room"": false, ""swim_up"": false, ""pool_access"": false, ""annex"": false, ""jacuzzi"": false, ""hot_tub"": false, ""occupancy"": null, ""single_use"": false, ""bed_relation"": ""unknown"", ""bed_assignment_uncertain"": false}","{""category"": ""room"", ""room_class"": ""deluxe"", ""suite_type"": ""not_applicable"", ""layout"": ""unknown"", ""luxury_variant"": false, ""overwater"": false, ""club_access"": false, ""view"": ""unknown"", ""balcony"": true, ""terrace"": true, ""dormitory_bed_count"": null, ""dormitory_type"": ""not_applicable"", ""bed_type"": ""double"", ""bedroom_count"": null, ""bed_configuration"": [{""type"": ""double"", ""count"": null}], ""connecting_room"": false, ""swim_up"": false, ""pool_access"": false, ""annex"": false, ""jacuzzi"": false, ""hot_tub"": false, ""occupancy"": 2, ""single_use"": false, ""bed_relation"": ""unknown"", ""bed_assignment_uncertain"": false}",81.0126582278481,67.82608695652175,59.13043478260869,0.6911764705882353,0.6363636363636364,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0.1152561652357896,0
hotel_39631685_20260722_163327,39631685,350,223,DELUXE BEACH TERRACE WITH ADVENTURE PARK ACCESS,"Deluxe Beach Terrace Double room (full double bed) (terrace, park access)","{""category"": ""unknown"", ""room_class"": ""deluxe"", ""suite_type"": ""not_applicable"", ""layout"": ""unknown"", ""luxury_variant"": false, ""overwater"": false, ""club_access"": false, ""view"": ""unknown"", ""balcony"": true, ""terrace"": true, ""dormitory_bed_count"": null, ""dormitory_type"": ""not_applicable"", ""bed_type"": ""unknown"", ""bedroom_count"": null, ""bed_configuration"": [], ""connecting_room"": false, ""swim_up"": false, ""pool_access"": false, ""annex"": false, ""jacuzzi"": false, ""hot_tub"": false, ""occupancy"": null, ""single_use"": false, ""bed_relation"": ""unknown"", ""bed_assignment_uncertain"": false}","{""category"": ""room"", ""room_class"": ""deluxe"", ""suite_type"": ""not_applicable"", ""layout"": ""unknown"", ""luxury_variant"": false, ""overwater"": false, ""club_access"": false, ""view"": ""unknown"", ""balcony"": true, ""terrace"": true, ""dormitory_bed_count"": null, ""dormitory_type"": ""not_applicable"", ""bed_type"": ""double"", ""bedroom_count"": null, ""bed_configuration"": [{""type"": ""double"", ""count"": null}], ""connecting_room"": false, ""swim_up"": false, ""pool_access"": false, ""annex"": false, ""jacuzzi"": false, ""hot_tub"": false, ""occupancy"": 2, ""single_use"": false, ""bed_relation"": ""unknown"", ""bed_assignment_uncertain"": false}",81.0126582278481,67.82608695652175,59.13043478260869,0.6911764705882353,0.6363636363636364,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0.1152561652357896,0
hotel_39631685_20260722_163327,39631685,50,223,deluxe beach terrace double room (full double bed) (terrace  park access),"Deluxe Beach Terrace Double room (full double bed) (terrace, park access)","{""category"": ""room"", ""room_class"": ""deluxe"", ""suite_type"": ""not_applicable"", ""layout"": ""unknown"", ""luxury_variant"": false, ""overwater"": false, ""club_access"": false, ""view"": ""unknown"", ""balcony"": true, ""terrace"": true, ""dormitory_bed_count"": null, ""dormitory_type"": ""not_applicable"", ""bed_type"": ""double"", ""bedroom_count"": null, ""bed_configuration"": [{""type"": ""double"", ""count"": null}], ""connecting_room"": false, ""swim_up"": false, ""pool_access"": false, ""annex"": false, ""jacuzzi"": false, ""hot_tub"": false, ""occupancy"": 2, ""single_use"": false, ""bed_relation"": ""unknown"", ""bed_assignment_uncertain"": false}","{""category"": ""room"", ""room_class"": ""deluxe"", ""suite_type"": ""not_applicable"", ""layout"": ""unknown"", ""luxury_variant"": false, ""overwater"": false, ""club_access"": false, ""view"": ""unknown"", ""balcony"": true, ""terrace"": true, ""dormitory_bed_count"": null, ""dormitory_type"": ""not_applicable"", ""bed_type"": ""double"", ""bedroom_count"": null, ""bed_configuration"": [{""type"": ""double"", ""count"": null}], ""connecting_room"": false, ""swim_up"": false, ""pool_access"": false, ""annex"": false, ""jacuzzi"": false, ""hot_tub"": false, ""occupancy"": 2, ""single_use"": false, ""bed_relation"": ""unknown"", ""bed_assignment_uncertain"": false}",100.0,100.0,100.0,1.0,1.0,1,0,0,0,0,1,1,0,0,1,1,1,1,1,1,1,0,0,1,0,0,0,0,0,1,1,0.757577898034932,0
hotel_39631685_20260722_163327,39631685,223,228,"Deluxe Beach Terrace Double room (full double bed) (terrace, park access)","Deluxe Beach Terrace Double room (full double bed) (terrace, park access)","{""category"": ""room"", ""room_class"": ""deluxe"", ""suite_type"": ""not_applicable"", ""layout"": ""unknown"", ""luxury_variant"": false, ""overwater"": false, ""club_access"": false, ""view"": ""unknown"", ""balcony"": true, ""terrace"": true, ""dormitory_bed_count"": null, ""dormitory_type"": ""not_applicable"", ""bed_type"": ""double"", ""bedroom_count"": null, ""bed_configuration"": [{""type"": ""double"", ""count"": null}], ""connecting_room"": false, ""swim_up"": false, ""pool_access"": false, ""annex"": false, ""jacuzzi"": false, ""hot_tub"": false, ""occupancy"": 2, ""single_use"": false, ""bed_relation"": ""unknown"", ""bed_assignment_uncertain"": false}","{""category"": ""room"", ""room_class"": ""deluxe"", ""suite_type"": ""not_applicable"", ""layout"": ""unknown"", ""luxury_variant"": false, ""overwater"": false, ""club_access"": false, ""view"": ""unknown"", ""balcony"": true, ""terrace"": true, ""dormitory_bed_count"": null, ""dormitory_type"": ""not_applicable"", ""bed_type"": ""double"", ""bedroom_count"": null, ""bed_configuration"": [{""type"": ""double"", ""count"": null}], ""connecting_room"": false, ""swim_up"": false, ""pool_access"": false, ""annex"": false, ""jacuzzi"": false, ""hot_tub"": false, ""occupancy"": 2, ""single_use"": false, ""bed_relation"": ""unknown"", ""bed_assignment_uncertain"": false}",100.0,100.0,100.0,1.0,1.0,1,0,0,0,0,1,1,0,0,1,1,1,1,1,1,1,0,0,1,0,0,0,0,0,1,1,0.757577898034932,0
hotel_39631685_20260722_163327,39631685,33,51,de luxe - sea view,Deluxe Double Sea View,"{""category"": ""unknown"", ""room_class"": ""deluxe"", ""suite_type"": ""not_applicable"", ""layout"": ""unknown"", ""luxury_variant"": false, ""overwater"": false, ""club_access"": false, ""view"": ""sea"", ""balcony"": false, ""terrace"": false, ""dormitory_bed_count"": null, ""dormitory_type"": ""not_applicable"", ""bed_type"": ""unknown"", ""bedroom_count"": null, ""bed_configuration"": [], ""connecting_room"": false, ""swim_up"": false, ""pool_access"": false, ""annex"": false, ""jacuzzi"": false, ""hot_tub"": false, ""occupancy"": null, ""single_use"": false, ""bed_relation"": ""unknown"", ""bed_assignment_uncertain"": false}","{""category"": ""unknown"", ""room_class"": ""deluxe"", ""suite_type"": ""not_applicable"", ""layout"": ""unknown"", ""luxury_variant"": false, ""overwater"": false, ""club_access"": false, ""view"": ""sea"", ""balcony"": false, ""terrace"": false, ""dormitory_bed_count"": null, ""dormitory_type"": ""not_applicable"", ""bed_type"": ""unknown"", ""bedroom_count"": null, ""bed_configuration"": [{""type"": ""double"", ""count"": null}], ""connecting_room"": false, ""swim_up"": false, ""pool_access"": false, ""annex"": false, ""jacuzzi"": false, ""hot_tub"": false, ""occupancy"": 2, ""single_use"": false, ""bed_relation"": ""unknown"", ""bed_assignment_uncertain"": false}",100.0,81.08108108108108,81.08108108108108,0.6818181818181818,0.75,1,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.8541386422593508,0
